model,seed,moment,squared_error_sum,empirical_variance,weight,criterion_value,total_criterion,share_of_total_criterion,run
new_model_edu3,1501552845,hours_0,0.6151467335194194,0.10330956678474107,9.679645652910981,5.954402405013638,211.9837983836874,0.02808895043118466,1
new_model_edu3,1501552845,hours_1,0.03392998761334643,0.001539441397552362,649.5862308440768,22.04045276633992,211.9837983836874,0.10397234569052792,1
new_model_edu3,1501552845,hours_2,0.04204175046278116,0.0004173693748525939,2395.9586415685503,100.73029532796913,211.9837983836874,0.4751792169779355,1
new_model_edu3,1501552845,hours_3,0.049003901968860814,0.0006996222445611295,1429.3425699936674,70.04336317988925,211.9837983836874,0.33041847402466035,1
new_model_edu3,1501552845,hours_4,0.0977085881308071,0.10636063052888331,9.401975092543687,0.918653711933458,211.9837983836874,0.00433360341185466,1
new_model_edu3,1501552845,work_work,0.26875774959342186,0.10302204314650047,9.706660521256637,2.608740237760245,211.9837983836874,0.01230631896235044,1
new_model_edu3,1501552845,nowork_nowork,0.9720553796756535,0.10033715318549359,9.966397961826337,9.687890754781758,211.9837983836874,0.04570109050148646,1
new_model_edu3,488200390,hours_0,0.6039391297261565,0.10330956678474107,9.679645652910981,5.845916771676632,211.24108364267528,0.027674146860396195,2
new_model_edu3,488200390,hours_1,0.03591844316784205,0.001539441397552362,649.5862308440768,23.332126115185698,211.24108364267528,0.11045259621302238,2
new_model_edu3,488200390,hours_2,0.043086090997776126,0.0004173693748525939,2395.9586415685503,103.23249205753064,211.24108364267528,0.4886951452689643,2
new_model_edu3,488200390,hours_3,0.04601212999369467,0.0006996222445611295,1429.3425699936674,65.76709613607025,211.24108364267528,0.3113366727815056,2
new_model_edu3,488200390,hours_4,0.08942753011376219,0.10636063052888331,9.401975092543687,0.8407954107172926,211.24108364267528,0.003980264616231279,2
new_model_edu3,488200390,work_work,0.28344715115061875,0.10302204314650047,9.706660521256637,2.751325271936374,211.24108364267528,0.013024574692063105,2
new_model_edu3,488200390,nowork_nowork,0.950326478617031,0.10033715318549359,9.966397961826337,9.471331879558377,211.24108364267528,0.04483659956781704,2
new_model_edu3,1693606510,hours_0,0.6170871861369186,0.10330956678474107,9.679645652910981,5.9731852987572935,205.1438380022239,0.029117059312756644,3
new_model_edu3,1693606510,hours_1,0.0362657573947229,0.001539441397552362,649.5862308440768,23.557736654743756,205.1438380022239,0.11483521457021963,3
new_model_edu3,1693606510,hours_2,0.03856975299133221,0.0004173693748525939,2395.9586415685503,92.41153298274685,205.1438380022239,0.45047189271044563,3
new_model_edu3,1693606510,hours_3,0.04885203180091731,0.0006996222445611295,1429.3425699936674,69.82628868373551,205.1438380022239,0.34037721709671115,3
new_model_edu3,1693606510,hours_4,0.09842483214979911,0.10636063052888331,9.401975092543687,0.9253878203602043,205.1438380022239,0.004510921845725498,3
new_model_edu3,1693606510,work_work,0.2832416112980496,0.10302204314650047,9.706660521256637,2.749330166363896,205.1438380022239,0.013401963193913197,3
new_model_edu3,1693606510,nowork_nowork,0.9733081533239109,0.10033715318549359,9.966397961826337,9.70037639551638,205.1438380022239,0.04728573127022817,3
new_model_edu3,680233354,hours_0,0.6016632088342477,0.10330956678474107,9.679645652910981,5.8238866639088975,203.23004439071315,0.028656622505638874,4
new_model_edu3,680233354,hours_1,0.031418091369416964,0.001539441397552362,649.5862308440768,20.408759552974384,203.23004439071315,0.10042196080879756,4
new_model_edu3,680233354,hours_2,0.040152305371678666,0.0004173693748525939,2395.9586415685503,96.20326303417282,203.23004439071315,0.4733712641877913,4
new_model_edu3,680233354,hours_3,0.04736067499342053,0.0006996222445611295,1429.3425699936674,67.69462891173052,203.23004439071315,0.33309360884449973,4
new_model_edu3,680233354,hours_4,0.09137982481692264,0.10636063052888331,9.401975092543687,0.859150836889712,203.23004439071315,0.0042274794529788134,4
new_model_edu3,680233354,work_work,0.2791069453302935,0.10302204314650047,9.706660521256637,2.7091963674460944,203.23004439071315,0.0133306882629894,4
new_model_edu3,680233354,nowork_nowork,0.9563293639384385,0.10033715318549359,9.966397961826337,9.53115902359073,203.23004439071315,0.046898375937304414,4
new_model_edu3,438466540,hours_0,0.6217509943137115,0.10330956678474107,9.679645652910981,6.018329309301798,216.89358662072968,0.027747843553464453,5
new_model_edu3,438466540,hours_1,0.03604620531936008,0.001539441397552362,649.5862308440768,23.415118649634824,216.89358662072968,0.10795671284914293,5
new_model_edu3,438466540,hours_2,0.045545792441605046,0.0004173693748525939,2395.9586415685503,109.12583498755117,216.89358662072968,0.5031307595939835,5
new_model_edu3,438466540,hours_3,0.045497198512509045,0.0006996222445611295,1429.3425699936674,65.03108264938174,216.89358662072968,0.2998294401535171,5
new_model_edu3,438466540,hours_4,0.09466239296589637,0.10636063052888331,9.401975092543687,0.8900134608659404,216.89358662072968,0.004103456790643883,5
new_model_edu3,438466540,work_work,0.2801370996429041,0.10302204314650047,9.706660521256637,2.719195725643114,216.89358662072968,0.012537003827586785,5
new_model_edu3,438466540,nowork_nowork,0.9726695517760224,0.10033715318549359,9.966397961826337,9.694011838351086,216.89358662072968,0.04469478323166139,5
new_model_edu3,1712329280,hours_0,0.6214944847249122,0.10330956678474107,9.679645652910981,6.015846387375647,217.02100197778051,0.02772011156778077,6
new_model_edu3,1712329280,hours_1,0.036095537644107965,0.001539441397552362,649.5862308440768,23.44716424852658,217.02100197778051,0.10804099158535446,6
new_model_edu3,1712329280,hours_2,0.041595642546061164,0.0004173693748525939,2395.9586415685503,99.6614392098317,217.02100197778051,0.45922485981350064,6
new_model_edu3,1712329280,hours_3,0.052248203526706886,0.0006996222445611295,1429.3425699936674,74.68058150641542,217.02100197778051,0.34411684042478763,6
new_model_edu3,1712329280,hours_4,0.08987993000062706,0.10636063052888331,9.401975092543687,0.8450488631854657,217.02100197778051,0.003893857532147903,6
new_model_edu3,1712329280,work_work,0.2874486123310715,0.10302204314650047,9.706660521256637,2.7901660972040156,217.02100197778051,0.012856663971580428,6
new_model_edu3,1712329280,nowork_nowork,0.9613057497742166,0.10033715318549359,9.966397961826337,9.580755665241691,217.02100197778051,0.04414667510484818,6
new_model_edu3,1380152455,hours_0,0.6147921376599976,0.10330956678474107,9.679645652910981,5.950970042744445,215.91484887427097,0.02756165253928295,7
new_model_edu3,1380152455,hours_1,0.03691872485029717,0.001539441397552362,649.5862308440768,23.981895323074095,215.91484887427097,0.11107107940056014,7
new_model_edu3,1380152455,hours_2,0.04304133144697211,0.0004173693748525939,2395.9586415685503,103.12525002498901,215.91484887427097,0.47761999956306717,7
new_model_edu3,1380152455,hours_3,0.04875558080762728,0.0006996222445611295,1429.3425699936674,69.6884271731079,215.91484887427097,0.3227588446855179,7
new_model_edu3,1380152455,hours_4,0.09175552706138201,0.10636063052888331,9.401975092543687,0.8626831800343319,215.91484887427097,0.0039954787015907345,7
new_model_edu3,1380152455,work_work,0.2870087338780377,0.10302204314650047,9.706660521256637,2.785896346389801,215.91484887427097,0.012902754770757113,7
new_model_edu3,1380152455,nowork_nowork,0.9551822855553431,0.10033715318549359,9.966397961826337,9.519726783931393,215.91484887427097,0.044090190339224004,7
new_model_edu3,1452245846,hours_0,0.6070877055085907,0.10330956678474107,9.679645652910981,5.876393869561932,217.97345544564809,0.02695921784396916,8
new_model_edu3,1452245846,hours_1,0.03196705648163696,0.001539441397552362,649.5862308440768,20.765359731086267,217.97345544564809,0.0952655436352622,8
new_model_edu3,1452245846,hours_2,0.044903516488168024,0.0004173693748525939,2395.9586415685503,107.58696836664205,217.97345544564809,0.4935783035905901,8
new_model_edu3,1452245846,hours_3,0.04938316353274695,0.0006996222445611295,1429.3425699936674,70.58545787831409,217.97345544564809,0.3238259343735304,8
new_model_edu3,1452245846,hours_4,0.09258659218747031,0.10636063052888331,9.401975092543687,0.8704968336500958,217.97345544564809,0.0039935910171739015,8
new_model_edu3,1452245846,work_work,0.2757265217515754,0.10302204314650047,9.706660521256637,2.6763837433494264,217.97345544564809,0.012278484725938501,8
new_model_edu3,1452245846,nowork_nowork,0.9644803528679042,0.10033715318549359,9.966397961826337,9.612395023044227,217.97345544564809,0.044098924813535785,8
new_model_edu3,2122694021,hours_0,0.6187568171139052,0.10330956678474107,9.679645652910981,5.989346734985647,210.78661507182,0.028414264980463462,9
new_model_edu3,2122694021,hours_1,0.0369955121594672,0.001539441397552362,649.5862308440768,24.03177530181451,210.78661507182,0.1140099682972105,9
new_model_edu3,2122694021,hours_2,0.041343732844271196,0.0004173693748525939,2395.9586415685503,99.05787398293307,210.78661507182,0.46994385269283684,9
new_model_edu3,2122694021,hours_3,0.04783553943474694,0.0006996222445611295,1429.3425699936674,68.37337287269462,210.78661507182,0.3243724600321429,9
new_model_edu3,2122694021,hours_4,0.09800494590428593,0.10636063052888331,9.401975092543687,0.9214400603381877,210.78661507182,0.004371435349555907,9
new_model_edu3,2122694021,work_work,0.2883314309290602,0.10302204314650047,9.706660521256637,2.798735317636544,210.78661507182,0.013277576077033868,9
new_model_edu3,2122694021,nowork_nowork,0.9646484956994061,0.10033715318549359,9.966397961826337,9.614070801417403,210.78661507182,0.045610442570756506,9
new_model_edu3,839901363,hours_0,0.6132944662957603,0.10330956678474107,9.679645652910981,5.936473114634117,211.75928684810378,0.02803406265196003,10
new_model_edu3,839901363,hours_1,0.035910639776634674,0.001539441397552362,649.5862308440768,23.3270571397035,211.75928684810378,0.11015836654397188,10
new_model_edu3,839901363,hours_2,0.04143899019961301,0.0004173693748525939,2395.9586415685503,99.28610666663725,211.75928684810378,0.46886305741034995,10
new_model_edu3,839901363,hours_3,0.04891573128062308,0.0006996222445611295,1429.3425699936674,69.91733706176542,211.75928684810378,0.3301736518971069,10
new_model_edu3,839901363,hours_4,0.09707794996025293,0.10636063052888331,9.401975092543687,0.9127244675615004,211.75928684810378,0.004310198060953063,10
new_model_edu3,839901363,work_work,0.2771747357625287,0.10302204314650047,9.706660521256637,2.6904410651158774,211.75928684810378,0.012705185709497345,10
new_model_edu3,839901363,nowork_nowork,0.9721814611254564,0.10033715318549359,9.966397961826337,9.6891473326861,211.75928684810378,0.04575547772616076,10
new_model_edu3,1802651552,hours_0,0.6199088949939058,0.10330956678474107,9.679645652910981,6.00049844062861,221.37764111725878,0.02710525963843964,11
new_model_edu3,1802651552,hours_1,0.03382868301988292,0.001539441397552362,649.5862308440768,21.974646697304767,221.37764111725878,0.0992631712326598,11
new_model_edu3,1802651552,hours_2,0.0443275035594193,0.0004173693748525939,2395.9586415685503,106.20686521235135,221.37764111725878,0.4797542546588793,11
new_model_edu3,1802651552,hours_3,0.05168972348580855,0.0006996222445611295,1429.3425699936674,73.88232220946763,221.37764111725878,0.33373886286164656,11
new_model_edu3,1802651552,hours_4,0.09158763273092213,0.10636063052888331,9.401975092543687,0.8611046417211687,221.37764111725878,0.0038897543463527148,11
new_model_edu3,1802651552,work_work,0.2734875930923852,0.10302204314650047,9.706660521256637,2.6546512229233548,221.37764111725878,0.011991505598875025,11
new_model_edu3,1802651552,nowork_nowork,0.9830585463663861,0.10033715318549359,9.966397961826337,9.797552692861911,221.37764111725878,0.04425719166314708,11
new_model_edu3,714712467,hours_0,0.6056211967427657,0.10330956678474107,9.679645652910981,5.862198584361858,209.47432941205102,0.027985283928659788,12
new_model_edu3,714712467,hours_1,0.03542801422610028,0.001539441397552362,649.5862308440768,23.01355022742281,209.47432941205102,0.10986334359926991,12
new_model_edu3,714712467,hours_2,0.04017864491832848,0.0004173693748525939,2395.9586415685503,96.26637149858345,209.47432941205102,0.45956166451890434,12
new_model_edu3,714712467,hours_3,0.04976455357614469,0.0006996222445611295,1429.3425699936674,71.1305949031142,209.47432941205102,0.3395671207195762,12
new_model_edu3,714712467,hours_4,0.09165304715933878,0.10636063052888331,9.401975092543687,0.861719666547835,209.47432941205102,0.004113724430895639,12
new_model_edu3,714712467,work_work,0.2857440530542284,0.10302204314650047,9.706660521256637,2.7736205189653407,209.47432941205102,0.013240861191680582,12
new_model_edu3,714712467,nowork_nowork,0.9598527020189881,0.10033715318549359,9.966397961826337,9.566274013055544,209.47432941205102,0.04566800161101362,12
new_model_edu3,1218704077,hours_0,0.6283385365407438,0.10330956678474107,9.679645652910981,6.082094383783058,211.02326204592677,0.028821914346387846,13
new_model_edu3,1218704077,hours_1,0.03534785259504647,0.001539441397552362,649.5862308440768,22.961478335648255,211.02326204592677,0.10881017624801458,13
new_model_edu3,1218704077,hours_2,0.04066945759086523,0.0004173693748525939,2395.9586415685503,97.44233836273922,211.02326204592677,0.46176112253222595,13
new_model_edu3,1218704077,hours_3,0.049716795832728936,0.0006996222445611295,1429.3425699936674,71.06233272740323,211.02326204592677,0.33675118107091595,13
new_model_edu3,1218704077,hours_4,0.09586430209246416,0.10636063052888331,9.401975092543687,0.9013137805374316,211.02326204592677,0.004271158410683989,13
new_model_edu3,1218704077,work_work,0.2940993933858343,0.10302204314650047,9.706660521256637,2.8547229711038034,211.02326204592677,0.013528001337039828,13
new_model_edu3,1218704077,nowork_nowork,0.9751749350103986,0.10033715318549359,9.966397961826337,9.718981484711767,211.02326204592677,0.04605644605473184,13
new_model_edu3,1284858263,hours_0,0.6174803330159493,0.10330956678474107,9.679645652910981,5.976990821235859,217.0074772699861,0.02754278744874624,14
