model,seed,moment,squared_error_sum,empirical_variance,weight,criterion_value,total_criterion,share_of_total_criterion,run
old_model_edu1,1501552845,hours_0,1.5844882379310856,0.09383737769701109,10.656734272383432,16.885470109348635,335.01727217059204,0.05040178973444238,1
old_model_edu1,1501552845,hours_1,0.05698592188925594,0.0003774710394068248,2649.2091595967977,150.9676262370845,335.01727217059204,0.45062639683905975,1
old_model_edu1,1501552845,hours_2,0.05112772939513507,0.0006603871856662427,1514.2629510062923,77.42082639212838,335.01727217059204,0.23109502949061506,1
old_model_edu1,1501552845,hours_3,0.053641722811892154,0.001228700509100839,813.8679126494437,43.65727697583472,335.01727217059204,0.1303135109810227,1
old_model_edu1,1501552845,hours_4,0.5976979217981817,0.061082580566403206,16.371279489015148,9.785079727761552,335.01727217059204,0.029207687306279997,1
old_model_edu1,1501552845,work_work,0.30756620625447423,0.08657059463138579,11.551266375180099,3.552779176449015,335.01727217059204,0.010604764206425532,1
old_model_edu1,1501552845,nowork_nowork,3.1529347445025278,0.09627806830509002,10.386581456874474,32.74821355198521,335.01727217059204,0.09775082144215447,1
old_model_edu1,488200390,hours_0,1.5542808827737606,0.09383737769701109,10.656734272383432,16.56355835236551,332.30775690550985,0.04984403164887686,2
old_model_edu1,488200390,hours_1,0.056867517931913525,0.0003774710394068248,2649.2091595967977,150.65394938876045,332.30775690550985,0.45335670401337697,2
old_model_edu1,488200390,hours_2,0.051846797166642485,0.0006603871856662427,1514.2629510062923,78.50968407778473,332.30775690550985,0.2362559478264258,2
old_model_edu1,488200390,hours_3,0.050421480675264065,0.001228700509100839,813.8679126494437,41.036425229871426,332.30775690550985,0.12348921858462648,2
old_model_edu1,488200390,hours_4,0.5929449838847769,0.061082580566403206,16.371279489015148,9.707268052787265,332.30775690550985,0.02921168059145692,2
old_model_edu1,488200390,work_work,0.30423742762190964,0.08657059463138579,11.551266375180099,3.5143275677602537,332.30775690550985,0.010575520717560427,2
old_model_edu1,488200390,nowork_nowork,3.1119521249975115,0.09627806830509002,10.386581456874474,32.32254423618027,332.30775690550985,0.0972668966176767,2
old_model_edu1,1693606510,hours_0,1.5741897449266768,0.09383737769701109,10.656734272383432,16.77572180599465,338.89737154730904,0.049500890872659985,3
old_model_edu1,1693606510,hours_1,0.06025664326423654,0.0003774710394068248,2649.2091595967977,159.63245126217214,338.89737154730904,0.47103478711958063,3
old_model_edu1,1693606510,hours_2,0.047660915260864696,0.0006603871856662427,1514.2629510062923,72.1711581905778,338.89737154730904,0.2129587428225389,3
old_model_edu1,1693606510,hours_3,0.05481102588646105,0.001228700509100839,813.8679126494437,44.60893522838868,338.89737154730904,0.1316296288304538,3
old_model_edu1,1693606510,hours_4,0.588296263034531,0.061082580566403206,16.371279489015148,9.631162544481477,338.89737154730904,0.02841911254875872,3
old_model_edu1,1693606510,work_work,0.3201817947093993,0.08657059463138579,11.551266375180099,3.698505199171501,338.89737154730904,0.010913348729396094,3
old_model_edu1,1693606510,nowork_nowork,3.117429680878506,0.09627806830509002,10.386581456874474,32.3794373165228,338.89737154730904,0.09554348907661188,3
old_model_edu1,680233354,hours_0,1.5665403898708667,0.09383737769701109,10.656734272383432,16.694204661809767,320.0973961589024,0.05215351596775391,4
old_model_edu1,680233354,hours_1,0.053115150979441625,0.0003774710394068248,2649.2091595967977,140.71314448810358,320.0973961589024,0.4395947801407635,4
old_model_edu1,680233354,hours_2,0.04854542652631712,0.0006603871856662427,1514.2629510062923,73.5105408296001,320.0973961589024,0.22965054296507953,4
old_model_edu1,680233354,hours_3,0.05323663675776172,0.001228700509100839,813.8679126494437,43.32759043451618,320.0973961589024,0.13535752228677156,4
old_model_edu1,680233354,hours_4,0.5903039841507456,0.061082580566403206,16.371279489015148,9.664031508011025,320.0973961589024,0.03019090946685994,4
old_model_edu1,680233354,work_work,0.32089936869930585,0.08657059463138579,11.551266375180099,3.706794087472813,320.0973961589024,0.011580206936868334,4
old_model_edu1,680233354,nowork_nowork,3.127216619274762,0.09627806830509002,10.386581456874474,32.481090149388926,320.0973961589024,0.10147252223590315,4
old_model_edu1,438466540,hours_0,1.5659018920027121,0.09383737769701109,10.656734272383432,16.68740035969536,341.7316612646734,0.048831882588633954,5
old_model_edu1,438466540,hours_1,0.0594639252319107,0.0003774710394068248,2649.2091595967977,157.53237538995697,341.7316612646734,0.4609826751403848,5
old_model_edu1,438466540,hours_2,0.05303307794171088,0.0006603871856662427,1514.2629510062923,80.30602510496182,341.7316612646734,0.23499732160539927,5
old_model_edu1,438466540,hours_3,0.05115665550515787,0.001228700509100839,813.8679126494437,41.63476043410951,341.7316612646734,0.12183465904221007,5
old_model_edu1,438466540,hours_4,0.5939453831344823,0.061082580566403206,16.371279489015148,9.723645868504793,341.7316612646734,0.028454038564994906,5
old_model_edu1,438466540,work_work,0.3086582526003338,0.08657059463138579,11.551266375180099,3.565393694684081,341.7316612646734,0.010433313909192221,5
old_model_edu1,438466540,nowork_nowork,3.108054420677039,0.09627806830509002,10.386581456874474,32.28206041276087,341.7316612646734,0.09446610914918475,5
old_model_edu1,1712329280,hours_0,1.5537273699352374,0.09383737769701109,10.656734272383432,16.557659713129016,340.9180433232647,0.04856785974636356,6
old_model_edu1,1712329280,hours_1,0.05931128103431638,0.0003774710394068248,2649.2091595967977,157.12798898353077,340.9180433232647,0.46089666434738724,6
old_model_edu1,1712329280,hours_2,0.04999675192817254,0.0006603871856662427,1514.2629510062923,75.70822911548407,340.9180433232647,0.22207164037867055,6
old_model_edu1,1712329280,hours_3,0.0571104333315029,0.001228700509100839,813.8679126494437,46.48034916601548,340.9180433232647,0.13633877724078675,6
old_model_edu1,1712329280,hours_4,0.5803353629628683,0.061082580566403206,16.371279489015148,9.500832424424166,340.9180433232647,0.027868376609844914,6
old_model_edu1,1712329280,work_work,0.29391695966471426,0.08657059463138579,11.551266375180099,3.395113093270179,340.9180433232647,0.009958736886363244,6
old_model_edu1,1712329280,nowork_nowork,3.0951349065994713,0.09627806830509002,10.386581456874474,32.147870827410976,340.9180433232647,0.09429794479058351,6
old_model_edu1,1380152455,hours_0,1.5532142067696957,0.09383737769701109,10.656734272383432,16.552191069635462,337.2648944223579,0.04907771708047118,7
old_model_edu1,1380152455,hours_1,0.05844180844133068,0.0003774710394068248,2649.2091595967977,154.8245742261747,337.2648944223579,0.45905926405814235,7
old_model_edu1,1380152455,hours_2,0.050955310493477485,0.0006603871856662427,1514.2629510062923,77.15973883729511,337.2648944223579,0.22878081921170165,7
old_model_edu1,1380152455,hours_3,0.05354591716279767,0.001228700509100839,813.8679126494437,43.57930383218616,337.2648944223579,0.1292138747699358,7
old_model_edu1,1380152455,hours_4,0.5871011457990347,0.061082580566403206,16.371279489015148,9.611596946197029,337.2648944223579,0.028498658191683585,7
