education,n_individuals,seed,sim_time_seconds,solve_time_seconds,n_assets,n_experience,n_quad_points,age,N,prob_work,work_work,nowork_nowork,hours_0,hours_1,hours_2,hours_3,hours_4,avg_wealth,avg_wage,avg_hours,avg_consumption,avg_experience,avg_labor_income,prob_work_se,prob_work_lower,prob_work_upper,work_work_se,work_work_lower,work_work_upper,nowork_nowork_se,nowork_nowork_lower,nowork_nowork_upper,hours_0_se,hours_0_lower,hours_0_upper,hours_1_se,hours_1_lower,hours_1_upper,hours_2_se,hours_2_lower,hours_2_upper,hours_3_se,hours_3_lower,hours_3_upper,hours_4_se,hours_4_lower,hours_4_upper,avg_wealth_se,avg_wealth_lower,avg_wealth_upper,avg_wage_se,avg_wage_lower,avg_wage_upper,avg_hours_se,avg_hours_lower,avg_hours_upper,avg_consumption_se,avg_consumption_lower,avg_consumption_upper,avg_experience_se,avg_experience_lower,avg_experience_upper,avg_labor_income_se,avg_labor_income_lower,avg_labor_income_upper
udd3,500000,909,35.05244731903076,2.49468731880188,20,5,5,31,500000,0.84802,0.805048,0.111924,0.15198,0.073296,0.083332,0.088102,0.60329,2.4272479203736284,0.0025600053099580212,1582.0459423126813,1.9277265217779371,5.978667988888889,3.347997677722868,0.0005077047953289392,0.8470248986011553,0.8490151013988447,0.0005602601497447414,0.8039498901065003,0.8061461098934997,0.00044586324859535124,0.11105010803275311,0.11279789196724688,0.0005077047953289392,0.15098489860115527,0.15297510139884474,0.0003685748129864546,0.07257359336654655,0.07401840663345345,0.0003908651372941823,0.08256590433090341,0.0840980956690966,0.0004008491925799527,0.08731633558254329,0.08888766441745671,0.0006918542850918826,0.6019339656012199,0.6046460343987801,0.0015029786239416263,2.4243020822707027,2.430193758476554,7.314129758609015e-07,0.0025585717405253337,0.0025614388793907088,0.7766276637806413,1580.5237520916712,1583.5681325336914,0.0011397010332572053,1.925492707752753,1.9299603358031212,0.00012060194013850514,5.9784316090862175,5.97890436869156,0.0029907311305206415,3.3421358447070473,3.3538595107386886
udd3,500000,909,35.05244731903076,2.49468731880188,20,5,5,32,499980,0.8553002120084804,0.8110484419376776,0.1077303092123685,0.14469978799151967,0.06688467538701548,0.07911516460658426,0.08476339053562143,0.6245369814792592,2.9128337798186155,0.0026563808004315837,1605.1325552518165,2.099930661128318,6.933256777890163,3.563702146981981,0.0004975273058137202,0.8543250584890855,0.8562753655278753,0.000553633447269982,0.8099633203810284,0.8121335634943267,0.0004384708310087887,0.10687090638359127,0.10858971204114572,0.0004975273058137202,0.14372463447212477,0.14567494151091456,0.00035330896430708984,0.06619218981697358,0.06757716095705738,0.00038172992989977863,0.07836697394398069,0.07986335526918782,0.0003939077593218601,0.08399133132735058,0.08553544974389228,0.0006848356302658972,0.623194703643938,0.6258792593145803,0.0019217086292265548,2.9090672309053316,2.9166003287318993,7.589183316489765e-07,0.0026548933205015517,0.0026578682803616157,0.7536229228397168,1603.6554543230507,1606.6096561805823,0.0012272019812330796,2.097525345245101,2.102335977011535,0.0003803472793872505,6.932511297222564,6.934002258557762,0.003087221309668769,3.55765119321503,3.569753100748932
udd3,500000,909,35.05244731903076,2.49468731880188,20,5,5,33,499947,0.8648756768217432,0.820851010207082,0.10067267130315813,0.1351243231782569,0.06291266874288674,0.0757140256867228,0.08176666726673028,0.6444823151254033,3.359636178124723,0.002753074836982352,1622.5762733815611,2.2608082231802125,7.8806117698476035,3.779700403335501,0.0004834834631000458,0.8639280492340671,0.8658233044094192,0.000542347155781749,0.8197880097817497,0.8219140106324142,0.00042555207100376466,0.09983858924399075,0.10150675336232551,0.00048348346310004593,0.13417669559058082,0.13607195076593298,0.00034339748022224614,0.06223960968165114,0.06358572780412235,0.00037413588658961785,0.07498071934900714,0.07644733202443844,0.00038752764754978634,0.0810071130775327,0.08252622145592786,0.0006769773266896741,0.6431554395650916,0.6458091906857151,0.0022054394136619406,3.3553135168739456,3.3639588393755004,7.857086563962117e-07,0.002751534848015815,0.0027546148259488886,0.7360924382714071,1621.133532202549,1624.0190145605732,0.0012686692231834958,2.2583216315027728,2.263294814857652,0.0007018460704118216,7.879236151549597,7.88198738814561,0.003167097533992736,3.7734928921688753,3.785907914502127
udd3,500000,909,35.05244731903076,2.49468731880188,20,5,5,34,499884,0.8751190276144065,0.8319150042809932,0.09191532435525042,0.12488097238559345,0.06012995014843444,0.07352305734930503,0.0795384529210777,0.6619275671955894,3.7715387746653026,0.0028495053015012493,1635.4771200892428,2.409343612848985,8.829870396598679,3.9989468492687044,0.0004675704765938278,0.8742025894802826,0.8760354657485304,0.0005288948450967924,0.8308783703846034,0.8329516381773829,0.0004086227265282861,0.09111442381125498,0.09271622489924586,0.00046757047659382777,0.12396453425146955,0.12579741051971735,0.00033623638593352565,0.05947092683200473,0.06078897346486415,0.00036914285661611375,0.07279953735033745,0.07424657734827261,0.0003826985146920858,0.0787883638322812,0.08028854200987419,0.0006690760672226,0.6606161781038331,0.6632389562873457,0.0024331225286345457,3.766769854509179,3.7763076948214263,8.133773153367557e-07,0.002847911081963189,0.0028510995210393095,0.7224722346888454,1634.0610745092526,1636.893165669233,0.0012912033764067782,2.406812854231228,2.4118743714667423,0.0010453974830055023,8.827821417531988,8.83191937566537,0.00323457130158818,3.9926070895175916,4.005286609019818
udd3,500000,909,35.05244731903076,2.49468731880188,20,5,5,35,499779,0.8852212678003678,0.8434908229437411,0.08314675086388183,0.11477873219963224,0.05851986578067506,0.0712474913911949,0.07889487153321768,0.6765590390952801,4.160640774549666,0.0029479146990789664,1644.889413785699,2.5484829558903783,9.785676235562786,4.2183593768595395,0.0004508869124625547,0.8843375294519412,0.8861050061487944,0.0005139502516153532,0.842483480450575,0.8444981654369073,0.00039055621550158844,0.08238126068149872,0.08391224104626495,0.0004508869124625548,0.11389499385120563,0.11566247054805884,0.00033202305334643423,0.057869100596116045,0.05917063096523407,0.0003638696112714884,0.07053430695310278,0.07196067582928703,0.00038132035175303944,0.07814748364378173,0.07964225942265364,0.0006617003399967098,0.6752621064288866,0.6778559717616737,0.0026225736564972476,4.155500530182931,4.165781018916401,8.4291720678736e-07,0.0029462625813536634,0.0029495668168042694,0.7120900320523311,1643.4937173228764,1646.2851102485215,0.0012990399017641068,2.5459368376829206,2.551029074097836,0.0013884875508269462,9.782954799963164,9.788397671162407,0.003297653453293903,4.211895976091084,4.224822777627995
udd3,500000,909,35.05244731903076,2.49468731880188,20,5,5,36,499648,0.8947118771615217,0.85512400730114,0.07518493019085436,0.10528812283847828,0.0565057800691687,0.06976911745869092,0.07768669143076726,0.6907502882028949,4.532223641172347,0.003044301843999982,1654.02021291112,2.678093389832977,10.750256617022021,4.432076819718259,0.0004342093949530758,0.8938608267474136,0.8955629275756297,0.0004979442082951667,0.8541480366528815,0.8560999779493985,0.0003730446128460449,0.0744537627496761,0.07591609763203261,0.00043420939495307574,0.10443707242437025,0.10613917325258632,0.00032665099294079,0.05586554412300475,0.057146016015332646,0.00036040840854092087,0.06906271697795072,0.07047551793943113,0.00037868706758061277,0.07694446477830925,0.07842891808322526,0.0006538575043270087,0.6894687274944139,0.6920318489113758,0.0027917405519404977,4.526751829690544,4.537695452654151,8.70355491170326e-07,0.003042595947237288,0.003046007740762676,0.7014186436916935,1652.6454323694843,1655.394993452756,0.001296426260234641,2.675552394362917,2.680634385303037,0.0017197134047509054,10.74688597874871,10.753627255295333,0.00335197650828157,4.425506945762027,4.438646693674491
udd3,500000,909,35.05244731903076,2.49468731880188,20,5,5,37,499477,0.9029044380421921,0.8652530546952112,0.06763875013263874,0.09709556195780787,0.054789309617860285,0.06778890719692798,0.0768003331484733,0.7035258880789306,4.896476139563661,0.0031404271575102326,1662.5,2.798399255645114,11.725061230713994,4.647852443810187,0.00041895061897020573,0.9020832948290105,0.9037255812553737,0.00048314032555379026,0.8643060996571258,0.8662000097332966,0.0003553302220935748,0.06694230289733534,0.06833519736794215,0.0004189506189702057,0.09627441874462626,0.09791670517098948,0.00032199896755648056,0.05415819164144958,0.05542042759427099,0.000355695771543618,0.0670917434847025,0.06848607090915347,0.000376765930436794,0.07606187192481718,0.07753879437212942,0.0006462129882522912,0.7022593106219561,0.704792465535905,0.0029533513971474064,4.890687570825252,4.90226470830207,8.961127661798755e-07,0.00313867077648852,0.0031421835385319454,0.691320001035197,1661.145012797971,1663.854987202029,0.0012861177631459388,2.795878464829348,2.8009200464608797,0.002033171916672915,11.721076213757314,11.729046247670674,0.003402910712377128,4.641182738813928,4.654522148806446
udd3,500000,909,35.05244731903076,2.49468731880188,20,5,5,38,499255,0.9103844728645683,0.8743127259616829,0.061016915203653446,0.08961552713543179,0.05316721915654325,0.06677148951938389,0.07550450170754425,0.7149412624810968,5.25853679974685,0.003236751392770074,1669.5305315127807,2.909401875008547,12.710421861907577,4.858064237567884,0.00040424331004653596,0.909592155976877,0.9111767897522595,0.00046915661263352467,0.8733931790009212,0.8752322729224445,0.0003387605245271419,0.06035294457558025,0.061680885831726644,0.000404243310046536,0.08882321024774058,0.090407844023123,0.0003175392422540242,0.05254484224172536,0.05378959607136114,0.00035328753929451056,0.06607904594236665,0.06746393309640113,0.00037391906732279866,0.07477162033559157,0.07623738307949693,0.000638912152323197,0.7136889946625433,0.7161935302996503,0.0031112135162607198,5.252438821254979,5.2646347782387215,9.255725305455115e-07,0.0032349372706102046,0.003238565514929943,0.6827635355956936,1668.1923149830131,1670.8687480425483,0.0012688241824987362,2.9069149796108493,2.9118887704062444,0.0023262597509302813,12.705862392795753,12.7149813310194,0.003453404856521871,4.851295564049101,4.864832911086667
udd3,500000,909,35.05244731903076,2.49468731880188,20,5,5,39,499017,0.9172392924489546,0.8827514894282159,0.05513239027928908,0.08276070755104535,0.05147119236418799,0.06551680604067597,0.07477099978557844,0.7254802942585122,5.623686122589039,0.003330746988892121,1676.3567305633599,3.0116898712250295,13.706045957781571,5.061540665853827,0.000390027969722608,0.9164748376282983,0.918003747269611,0.00045542327943959803,0.8818588598005143,0.8836441190559176,0.0003230957320329507,0.054499122644504495,0.05576565791407367,0.00039002796972260797,0.08199625273038903,0.08352516237170167,0.00031278772888129324,0.050858128415580656,0.05208425631279533,0.00035027120451167667,0.06483027447983308,0.06620333760151886,0.0003723347251080858,0.0740412237243666,0.07550077584679028,0.0006317451291095322,0.7242420738054576,0.7267185147115669,0.00327033532767272,5.6172762653468,5.630095979831277,9.515957032091214e-07,0.003328881861313831,0.0033326121164704106,0.6738169655758902,1675.036049310831,1677.6774118158887,0.0012464808347539531,3.0092467687889117,3.0141329736611473,0.0025981144230807847,13.700953653512332,13.71113826205081,0.003499415108478963,5.054681812241208,5.068399519466446
udd3,500000,909,35.05244731903076,2.49468731880188,20,5,5,40,498723,0.9227085977586756,0.8906126246433391,0.050665399430144586,0.07729140224132434,0.04957260844196077,0.06441852491262685,0.0743779613131939,0.7343395030908941,6.000529654675316,0.003424231888701243,1682.7018358193386,3.1050731860752387,14.711876265314947,5.265786484124751,0.0003781535468960129,0.9219674168067594,0.9234497787105919,0.0004419756323376343,0.8897463524039574,0.8914788968827209,0.0003105529733631268,0.05005671560235286,0.051274083257936316,0.00037815354689601285,0.07655022128940817,0.07803258319324052,0.0003073623437594534,0.04897017824819224,0.0501750386357293,0.0003476293979396807,0.06373717129266508,0.06509987853258863,0.00037154316784957056,0.07364973670420874,0.07510618592217905,0.0006254350808126934,0.7331136503325012,0.7355653558492871,0.0034423081820506374,5.993782730638497,6.007276578712135,9.772839512537144e-07,0.0034223164121567856,0.0034261473652457005,0.6647731657568774,1681.398880414455,1684.0047912242221,0.0012193322349545867,3.1026832948947276,3.10746307725575,0.002849468794876669,14.706291306476988,14.717461224152906,0.0035455733606686414,5.2588371603378405,5.272735807911662
udd3,500000,909,35.05244731903076,2.49468731880188,20,5,5,41,498369,0.9272346393937022,0.8965485413418571,0.04659800268475768,0.07276536060629775,0.04844201786226671,0.06250188113626651,0.07382080346088943,0.7424699369342797,6.392465125583772,0.003517017485719677,1688.5120264874865,3.1876982783132397,15.72689846780197,5.460860105207099,0.00036794394181209996,0.9265134692677505,0.927955809519654,0.00043139956552830583,0.8957029981934217,0.8973940844902926,0.0002985700010678263,0.04601280548266474,0.04718319988685062,0.00036794394181209985,0.07204419048034603,0.07348653073224946,0.0003041257766637931,0.04784593134000568,0.04903810438452775,0.00034289111888660624,0.06182981454324876,0.06317394772928425,0.00037039181818369134,0.07309483549724939,0.07454677142452946,0.0006194095454427514,0.7412558942252119,0.7436839796433474,0.003626837772949925,6.385356523548791,6.399573727618754,1.00505537749879e-06,0.0035150475771797795,0.0035189873942595745,0.6572936020768985,1687.2237310274159,1689.8003219475572,0.001189424992223425,3.185367005328482,3.1900295512979975,0.0030828515491674287,15.720856078765602,15.732940856838338,0.003592920858701222,5.453817980324045,5.467902230090154
udd3,500000,909,35.05244731903076,2.49468731880188,20,5,5,42,497971,0.9310622506129875,0.9014139377594278,0.04312901755323101,0.0689377493870125,0.04747866843651538,0.06104170724801244,0.07305445497830194,0.7494874199501578,6.804181911360327,0.0036061339823590948,1693.386060796908,3.2617856534568213,16.750539312057743,5.645616627969172,0.00035901771950774716,0.9303585758827524,0.9317659253432227,0.0004224427573472038,0.9005859499550273,0.9022419255638283,0.0002878786444852413,0.04256477541003994,0.04369325969642208,0.00035901771950774727,0.06823407465677732,0.06964142411724768,0.00030135929730976303,0.04688800421378825,0.048069332659242514,0.0003392614085975152,0.06037675488716131,0.06170665960886357,0.00036876393229257114,0.07233167767100851,0.07377723228559538,0.0006140375325499634,0.7482839063863599,0.7506909335139557,0.0038198158308580554,6.796695072331845,6.811668750388808,1.0328199173159668e-06,0.0036041096553211553,0.0036081583093970342,0.6510828273167598,1692.109938455367,1694.6621831384489,0.0011555490043539793,3.2595207774082873,3.2640505295053552,0.0032983503130795686,16.744074545444107,16.75700407867138,0.0036426826709935194,5.6384769699340245,5.65275628600432
udd3,500000,909,35.05244731903076,2.49468731880188,20,5,5,43,497493,0.9352252192493161,0.9060871208238106,0.039807595282747694,0.06477478075068394,0.04652125758553387,0.060352607976393635,0.0724271497287399,0.7559242039586487,7.240975974646546,0.003693764636413995,1697.2447062768124,3.327648226681582,17.7817288402569,5.824859576428621,0.0003489535279115026,0.9345412703346095,0.9359091681640227,0.00041357480072977155,0.9052765142143803,0.9068977274332409,0.00027718429353024447,0.03926431406742842,0.04035087649806697,0.00034895352791150275,0.06409083183597739,0.06545872966539049,0.00029859858369205575,0.04593600436149744,0.0471065108095703,0.0003376268602228753,0.059690859330356796,0.061014356622430474,0.00036747789867142374,0.07170689304734391,0.07314740641013588,0.0006089869632223973,0.7547305895107328,0.7571178184065646,0.004029536597267504,7.233078082915902,7.248873866377191,1.058266640437725e-06,0.003691690433798737,0.0036958388390292527,0.6458902324954943,1695.9787614211211,1698.5106511325037,0.0011176636366638513,3.3254576059537206,3.329838847409443,0.003497947046808701,17.774872864045154,17.788584816468646,0.0036954756178258917,5.817616444217682,5.83210270863956
udd3,500000,909,35.05244731903076,2.49468731880188,20,5,5,44,496948,0.9384301778053237,0.9107210412357027,0.03705015414087591,0.061569822194676306,0.04591828521293979,0.0590343456458221,0.07127506298445713,0.7622024839621047,7.707940193134283,0.003778219543194962,1701.34941278136,3.384608533009542,18.82038209652773,5.997511551168504,0.0003409804336796151,0.9377618561553116,0.9390984994553357,0.0004044937076224374,0.9099282335687627,0.9115138489026428,0.0002679423549092792,0.036524987125253726,0.037575321156498094,0.00034098043367961507,0.06090150054466426,0.06223814384468835,0.00029691363599043544,0.04533633448639853,0.04650023593948104,0.0003343364980623148,0.05837904610961996,0.059689645182024235,0.00036496976235172806,0.07055972225024774,0.07199040371866651,0.0006039254940192581,0.7610187899938269,0.7633861779303824,0.004260413262050733,7.699589783140663,7.716290603127902,1.0815689584427628e-06,0.003776099668036414,0.0037803394183535096,0.6411634585278049,1700.0927324026454,1702.6060931600744,0.0010775092104879857,3.3824966149569855,3.3867204510620983,0.0036844530976174587,18.8131605684564,18.82760362459906,0.0037371484631258307,5.990186740180778,6.00483636215623
