age,moment,sim_value,label,n_individuals,sim_time,benchmark_value,simulation_error
42,hours_1,0.07645229256546604,N=10000,10000,3.043421745300293,0.0771269919368605,0.0006746993713944577
43,hours_1,0.07703897147448775,N=10000,10000,3.043421745300293,0.07660090699301261,0.00043806448147513943
44,hours_1,0.0770854271356784,N=10000,10000,3.043421745300293,0.07561095620797113,0.0014744709277072637
45,hours_1,0.07323206920832914,N=10000,10000,3.043421745300293,0.07539174388367728,0.002159674675348139
46,hours_1,0.0746449078271381,N=10000,10000,3.043421745300293,0.07457994426833525,6.496355880285243e-05
47,hours_1,0.07302804115392375,N=10000,10000,3.043421745300293,0.07401063314829917,0.0009825919943754202
48,hours_1,0.07147189648200566,N=10000,10000,3.043421745300293,0.07350755486439312,0.0020356583823874508
49,hours_1,0.07163120567375887,N=10000,10000,3.043421745300293,0.07369179263467586,0.002060586960916988
50,hours_1,0.0719000710876409,N=10000,10000,3.043421745300293,0.07363055485508366,0.0017304837674427531
51,hours_1,0.07380637279853405,N=10000,10000,3.043421745300293,0.07375321795427318,5.315484426086925e-05
52,hours_1,0.07659313725490197,N=10000,10000,3.043421745300293,0.07344031363983569,0.0031528236150662747
53,hours_1,0.07670250896057347,N=10000,10000,3.043421745300293,0.07430048315424101,0.002402025806332461
54,hours_1,0.0797943444730077,N=10000,10000,3.043421745300293,0.07520368738003246,0.0045906570929752505
55,hours_1,0.07504903478889233,N=10000,10000,3.043421745300293,0.07544873399003571,0.0003996992011433831
56,hours_1,0.08011623080116231,N=10000,10000,3.043421745300293,0.07668143174130924,0.003434799059853069
57,hours_1,0.0823603002502085,N=10000,10000,3.043421745300293,0.07732073942897238,0.005039560821236119
58,hours_1,0.07700366684127816,N=10000,10000,3.043421745300293,0.07865339638711494,0.001649729545836781
59,hours_1,0.07940185341196293,N=10000,10000,3.043421745300293,0.07965782260937214,0.00025596919740920876
60,hours_1,0.0826525198938992,N=10000,10000,3.043421745300293,0.08094524836828831,0.0017072715256108845
61,hours_1,0.08599850251363782,N=10000,10000,3.043421745300293,0.08129553596046746,0.00470296655317036
62,hours_1,0.08117163856463468,N=10000,10000,3.043421745300293,0.08149436458443816,0.0003227260198034876
63,hours_1,0.0831151832460733,N=10000,10000,3.043421745300293,0.08124096500074848,0.001874218245324813
64,hours_1,0.08284611141753999,N=10000,10000,3.043421745300293,0.07979846618720292,0.0030476452303370705
65,hours_1,0.08084868788386376,N=10000,10000,3.043421745300293,0.0818110498447729,0.0009623619609091388
66,hours_1,0.12593262491521592,N=10000,10000,3.043421745300293,0.1268823242380981,0.0009496993228821637
67,hours_1,0.11840441430049431,N=10000,10000,3.043421745300293,0.11935296719456363,0.0009485528940693239
68,hours_1,0.11163007940214853,N=10000,10000,3.043421745300293,0.11034090683576399,0.0012891725663845416
69,hours_1,0.10107015457788347,N=10000,10000,3.043421745300293,0.10092951228237397,0.00014064229550950214
70,hours_1,0.08724669336245601,N=10000,10000,3.043421745300293,0.09325191158053492,0.006005218218078909
71,hours_1,0.08398461729313982,N=10000,10000,3.043421745300293,0.08468304579397791,0.0006984285008380942
72,hours_1,0.07612148938874062,N=10000,10000,3.043421745300293,0.07614824296729755,2.6753578556928947e-05
73,hours_1,0.06823529411764706,N=10000,10000,3.043421745300293,0.0690647725968511,0.000829478479204046
74,hours_1,0.06544573121465122,N=10000,10000,3.043421745300293,0.06197446529489064,0.0034712659197605814
75,hours_1,0.055926544240400666,N=10000,10000,3.043421745300293,0.05439970891274187,0.0015268353276587932
76,hours_1,0.047247507585609014,N=10000,10000,3.043421745300293,0.04866172685797618,0.0014142192723671648
77,hours_1,0.04280796287980841,N=10000,10000,3.043421745300293,0.04358538810592783,0.00077742522611942
78,hours_1,0.04042453566411737,N=10000,10000,3.043421745300293,0.0380011522636329,0.002423383400484473
79,hours_1,0.034238683127572014,N=10000,10000,3.043421745300293,0.034203371307731295,3.5311819840719294e-05
80,hours_1,0.028894691035683203,N=10000,10000,3.043421745300293,0.029938155840304247,0.0010434648046210443
81,hours_1,0.027567067530064753,N=10000,10000,3.043421745300293,0.027679601244627077,0.00011253371456232397
82,hours_1,0.027827116637063352,N=10000,10000,3.043421745300293,0.02794616335528574,0.00011904671822238894
83,hours_1,0.03534923339011925,N=10000,10000,3.043421745300293,0.0398639127022652,0.004514679312145949
84,hours_1,0.19898077368542968,N=10000,10000,3.043421745300293,0.19952216383551838,0.0005413901500886942
30,hours_2,0.0846,N=10000,10000,3.043421745300293,0.082324,0.0022760000000000002
31,hours_2,0.0801,N=10000,10000,3.043421745300293,0.07898,0.0011200000000000099
32,hours_2,0.08010801080108011,N=10000,10000,3.043421745300293,0.07759972478678977,0.002508286014290345
33,hours_2,0.07950795079507951,N=10000,10000,3.043421745300293,0.07768948808089092,0.00181846271418859
34,hours_2,0.07610761076107611,N=10000,10000,3.043421745300293,0.07759711517782568,0.001489504416749568
35,hours_2,0.07832349704911473,N=10000,10000,3.043421745300293,0.0771153238167273,0.0012081732323874356
36,hours_2,0.07905533873711598,N=10000,10000,3.043421745300293,0.07655802623822967,0.002497312498886309
37,hours_2,0.07396656991292162,N=10000,10000,3.043421745300293,0.07647065301288526,0.0025040830999636388
38,hours_2,0.07867867867867868,N=10000,10000,3.043421745300293,0.07581925962425375,0.0028594190544249387
39,hours_2,0.07470458642098939,N=10000,10000,3.043421745300293,0.07593527591102793,0.0012306894900385446
40,hours_2,0.0739404869251578,N=10000,10000,3.043421745300293,0.07577267595635757,0.0018321890311997768
41,hours_2,0.07379925799659079,N=10000,10000,3.043421745300293,0.07576446225020844,0.001965204253617653
42,hours_2,0.07685361693588844,N=10000,10000,3.043421745300293,0.0759190272017994,0.0009345897340890391
43,hours_2,0.0799517878666131,N=10000,10000,3.043421745300293,0.07525609687457284,0.004695690992040258
44,hours_2,0.07758793969849247,N=10000,10000,3.043421745300293,0.075206452735983,0.002381486962509463
45,hours_2,0.07755758977970023,N=10000,10000,3.043421745300293,0.07475902952902073,0.0027985602506794965
46,hours_2,0.07383902488163595,N=10000,10000,3.043421745300293,0.07514291075871336,0.0013038858770774153
47,hours_2,0.07413758321565463,N=10000,10000,3.043421745300293,0.07490902402816642,0.0007714408125117922
48,hours_2,0.07268499797816418,N=10000,10000,3.043421745300293,0.07411400940358892,0.001429011425424745
49,hours_2,0.07598784194528875,N=10000,10000,3.043421745300293,0.07404788475195292,0.0019399571933358256
50,hours_2,0.07657154463288311,N=10000,10000,3.043421745300293,0.07357157964094263,0.002999964991940482
51,hours_2,0.07370457090501883,N=10000,10000,3.043421745300293,0.07296306680600514,0.0007415040990136901
52,hours_2,0.07230392156862746,N=10000,10000,3.043421745300293,0.07207314990638457,0.00023077166224289014
53,hours_2,0.06625704045058883,N=10000,10000,3.043421745300293,0.07124601261803112,0.0049889721674422904
54,hours_2,0.0689974293059126,N=10000,10000,3.043421745300293,0.06954925156730128,0.000551822261388682
55,hours_2,0.06875193558377207,N=10000,10000,3.043421745300293,0.06847911285202274,0.0002728227317493337
56,hours_2,0.0630967206309672,N=10000,10000,3.043421745300293,0.0668812173291559,0.0037844966981886996
57,hours_2,0.06390742285237698,N=10000,10000,3.043421745300293,0.0651354478172979,0.0012280249649209152
58,hours_2,0.06558407543216344,N=10000,10000,3.043421745300293,0.06350116519271626,0.0020829102394471777
59,hours_2,0.06687026116259477,N=10000,10000,3.043421745300293,0.06140526119406929,0.00546499996852548
60,hours_2,0.06302387267904509,N=10000,10000,3.043421745300293,0.059211093616763064,0.003812779062282029
61,hours_2,0.05594181195849823,N=10000,10000,3.043421745300293,0.05681085471084967,0.0008690427523514385
62,hours_2,0.05490704712494596,N=10000,10000,3.043421745300293,0.05319174266053954,0.001715304464406417
63,hours_2,0.053228621291448515,N=10000,10000,3.043421745300293,0.05031736544611999,0.002911255845328524
64,hours_2,0.04688361831218974,N=10000,10000,3.043421745300293,0.047126530720432575,0.00024291240824283328
65,hours_2,0.0480178671133445,N=10000,10000,3.043421745300293,0.04649548846804601,0.001522378645298486
66,hours_2,0.04691385937146733,N=10000,10000,3.043421745300293,0.047592900576598894,0.0006790412051315628
67,hours_2,0.04011955397172089,N=10000,10000,3.043421745300293,0.040374065840642896,0.00025451186892200967
68,hours_2,0.0338626809901915,N=10000,10000,3.043421745300293,0.03438836272963612,0.0005256817394446237
69,hours_2,0.028180737217598097,N=10000,10000,3.043421745300293,0.029828537607750807,0.00164780039015271
70,hours_2,0.023662176920276664,N=10000,10000,3.043421745300293,0.025701923158523887,0.0020397462382472226
71,hours_2,0.023942438903361864,N=10000,10000,3.043421745300293,0.02203573402465048,0.0019067048787113836
72,hours_2,0.018935061634261025,N=10000,10000,3.043421745300293,0.018737364501742303,0.00019769713251872184
73,hours_2,0.016601307189542485,N=10000,10000,3.043421745300293,0.015576254916895339,0.0010250522726471464
74,hours_2,0.011715593859412874,N=10000,10000,3.043421745300293,0.013023989508788808,0.0013083956493759336
75,hours_2,0.012520868113522538,N=10000,10000,3.043421745300293,0.011121310892579636,0.001399557220942902
76,hours_2,0.00838029186533738,N=10000,10000,3.043421745300293,0.008883874147277773,0.0005035822819403936
77,hours_2,0.00598712767549768,N=10000,10000,3.043421745300293,0.007475810904900243,0.0014886832294025631
78,hours_2,0.0063992508194162636,N=10000,10000,3.043421745300293,0.006249538859070623,0.00014971196034564097
79,hours_2,0.004773662551440329,N=10000,10000,3.043421745300293,0.005203389466768137,0.0004297269153278084
80,hours_2,0.002959094865100087,N=10000,10000,3.043421745300293,0.004336941636209799,0.001377846771109712
81,hours_2,0.004070305272895467,N=10000,10000,3.043421745300293,0.0037197883095546266,0.00035051696334084063
82,hours_2,0.003947108742845865,N=10000,10000,3.043421745300293,0.0036212544819224993,0.0003258542609233658
83,hours_2,0.004258943781942078,N=10000,10000,3.043421745300293,0.004593267057422253,0.0003343232754801752
84,hours_2,0.20083391243919388,N=10000,10000,3.043421745300293,0.19972203693933852,0.0011118754998553637
30,hours_3,0.0905,N=10000,10000,3.043421745300293,0.088833,0.0016670000000000018
31,hours_3,0.0932,N=10000,10000,3.043421745300293,0.088053,0.005146999999999999
32,hours_3,0.09150915091509151,N=10000,10000,3.043421745300293,0.08883626414067876,0.0026728867744127555
33,hours_3,0.09530953095309531,N=10000,10000,3.043421745300293,0.0891830397103609,0.006126491242734414
34,hours_3,0.09160916091609161,N=10000,10000,3.043421745300293,0.08942448597850387,0.002184674937587741
35,hours_3,0.09112733820146043,N=10000,10000,3.043421745300293,0.09017164307524841,0.0009556951262120195
36,hours_3,0.09166416491544081,N=10000,10000,3.043421745300293,0.09027159940313982,0.0013925655123009917
37,hours_3,0.09028125312781503,N=10000,10000,3.043421745300293,0.09046414380719456,0.00018289067937952985
38,hours_3,0.08518518518518518,N=10000,10000,3.043421745300293,0.0911163122826099,0.0059311270974247154
39,hours_3,0.0935309433206489,N=10000,10000,3.043421745300293,0.09114437471756606,0.0023865686030828392
40,hours_3,0.091573990582106,N=10000,10000,3.043421745300293,0.0912933712193371,0.0002806193627688941
41,hours_3,0.09275042615060664,N=10000,10000,3.043421745300293,0.0917876431877401,0.0009627829628665319
42,hours_3,0.09330791612320659,N=10000,10000,3.043421745300293,0.09141170209561297,0.0018962140275936151
43,hours_3,0.09089995982322217,N=10000,10000,3.043421745300293,0.09139884374472328,0.0004988839215011032
44,hours_3,0.08954773869346734,N=10000,10000,3.043421745300293,0.09152444478879787,0.00197670609533053
45,hours_3,0.0919424605170506,N=10000,10000,3.043421745300293,0.09182115945912998,0.00012130105792061696
46,hours_3,0.0918706557872469,N=10000,10000,3.043421745300293,0.09177261803631638,9.803775093052136e-05
47,hours_3,0.08856163001815615,N=10000,10000,3.043421745300293,0.09215833103430156,0.003596701016145412
48,hours_3,0.09401536595228467,N=10000,10000,3.043421745300293,0.0923299193688823,0.0016854465834023752
49,hours_3,0.08824721377912867,N=10000,10000,3.043421745300293,0.09234655574718474,0.004099341968056072
50,hours_3,0.08753935208693003,N=10000,10000,3.043421745300293,0.09212030130233542,0.004580949215405389
51,hours_3,0.09253792120533443,N=10000,10000,3.043421745300293,0.09096016108887926,0.0015777601164551625
52,hours_3,0.08884803921568628,N=10000,10000,3.043421745300293,0.08901595910575016,0.0001679198900638862
53,hours_3,0.08806963645673323,N=10000,10000,3.043421745300293,0.08673075206461482,0.0013388843921184057
54,hours_3,0.07958868894601542,N=10000,10000,3.043421745300293,0.08385782662064306,0.004269137674627638
55,hours_3,0.07917828016929906,N=10000,10000,3.043421745300293,0.08079073143795486,0.001612451268655793
56,hours_3,0.07565379825653798,N=10000,10000,3.043421745300293,0.07807344862834396,0.002419650371805984
57,hours_3,0.07464553794829024,N=10000,10000,3.043421745300293,0.07427807106938203,0.00036746687890820695
58,hours_3,0.06348873755893138,N=10000,10000,3.043421745300293,0.07065510190579109,0.007166364346859716
59,hours_3,0.07192502106149957,N=10000,10000,3.043421745300293,0.06647471246507881,0.005450308596420761
60,hours_3,0.0656763925729443,N=10000,10000,3.043421745300293,0.06208009572566591,0.003596296847278392
61,hours_3,0.05797411487859664,N=10000,10000,3.043421745300293,0.05800386871267137,2.975383407473331e-05
62,hours_3,0.05317769130998703,N=10000,10000,3.043421745300293,0.05288545831177799,0.00029223299820903964
63,hours_3,0.04602966841186736,N=10000,10000,3.043421745300293,0.048515555769232874,0.0024858873573655113
64,hours_3,0.041478212906784336,N=10000,10000,3.043421745300293,0.04461840221943419,0.003140189312649852
65,hours_3,0.04042434394193188,N=10000,10000,3.043421745300293,0.04162969453006086,0.001205350588128977
66,hours_3,0.03120054261813249,N=10000,10000,3.043421745300293,0.03283432376712786,0.001633781148995369
67,hours_3,0.02483044028049201,N=10000,10000,3.043421745300293,0.026696996329421498,0.0018665560489294873
68,hours_3,0.02125175151798225,N=10000,10000,3.043421745300293,0.022553573492313458,0.0013018219743312076
69,hours_3,0.018430439952437573,N=10000,10000,3.043421745300293,0.018666308537227436,0.00023586858478986256
70,hours_3,0.015046717631355419,N=10000,10000,3.043421745300293,0.016047941360819842,0.0010012237294644236
71,hours_3,0.011661084232725468,N=10000,10000,3.043421745300293,0.01299689452539277,0.0013358102926673016
72,hours_3,0.009531071292413268,N=10000,10000,3.043421745300293,0.010810652931435596,0.0012795816390223282
73,hours_3,0.006928104575163399,N=10000,10000,3.043421745300293,0.008727815281241197,0.0017997107060777982
74,hours_3,0.007675733907891193,N=10000,10000,3.043421745300293,0.007044751572741125,0.0006309823351500687
75,hours_3,0.0052865887590428495,N=10000,10000,3.043421745300293,0.005250958602003447,3.563015703940235e-05
76,hours_3,0.004334633723450368,N=10000,10000,3.043421745300293,0.004442657582491059,0.00010802385904069064
77,hours_3,0.00374195479718605,N=10000,10000,3.043421745300293,0.003469304458476387,0.0002726503387096629
78,hours_3,0.003745902918682691,N=10000,10000,3.043421745300293,0.00269070826537228,0.0010551946533104107
79,hours_3,0.0026337448559670784,N=10000,10000,3.043421745300293,0.002231910710365013,0.00040183414560206535
80,hours_3,0.001566579634464752,N=10000,10000,3.043421745300293,0.0018614307022670378,0.00029485106780228576
81,hours_3,0.0020351526364477336,N=10000,10000,3.043421745300293,0.0016392287465833949,0.00039592388986433875
82,hours_3,0.0009867771857114663,N=10000,10000,3.043421745300293,0.0015437457462661394,0.0005569685605546731
83,hours_3,0.0014906303236797275,N=10000,10000,3.043421745300293,0.0016700845306549254,0.00017945420697519795
84,hours_3,0.19851748899698865,N=10000,10000,3.043421745300293,0.20001952248921034,0.0015020334922216938
30,hours_4,0.4218,N=10000,10000,3.043421745300293,0.418378,0.0034219999999999806
